Timestamp,EventId,SourceIP,User,Raw_Message
2024-12-10 09:12:21,E10,185.190.58.151,admin,Failed password for invalid user admin from 185.190.58.151 port 49948 ssh2
2024-12-10 09:12:21,E10,103.99.0.122,admin,Failed password for invalid user admin from 103.99.0.122 port 50011 ssh2
2024-12-10 09:12:21,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:22,E13,103.99.0.122,,Invalid user admin from 103.99.0.122
2024-12-10 09:12:22,E12,,admin,input_userauth_request: invalid user admin [preauth]
2024-12-10 09:12:22,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:22,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:24,E10,103.99.0.122,admin,Failed password for invalid user admin from 103.99.0.122 port 53531 ssh2
2024-12-10 09:12:24,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:24,E20,103.99.0.122,ftp,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122  user=ftp
2024-12-10 09:12:26,E9,103.99.0.122,ftp,Failed password for ftp from 103.99.0.122 port 56079 ssh2
2024-12-10 09:12:27,E2,,,Connection closed by 185.190.58.151 [preauth]
2024-12-10 09:12:27,E15,185.190.58.151,,PAM 1 more authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151
2024-12-10 09:12:27,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:28,E13,103.99.0.122,,Invalid user monitor from 103.99.0.122
2024-12-10 09:12:28,E12,,monitor,input_userauth_request: invalid user monitor [preauth]
2024-12-10 09:12:28,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:28,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:30,E10,103.99.0.122,monitor,Failed password for invalid user monitor from 103.99.0.122 port 59812 ssh2
2024-12-10 09:12:30,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:30,E13,103.99.0.122,,Invalid user ftpuser from 103.99.0.122
2024-12-10 09:12:30,E12,,ftpuser,input_userauth_request: invalid user ftpuser [preauth]
2024-12-10 09:12:30,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:30,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:32,E10,103.99.0.122,ftpuser,Failed password for invalid user ftpuser from 103.99.0.122 port 62891 ssh2
2024-12-10 09:12:32,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:33,E13,103.99.0.122,,Invalid user pi from 103.99.0.122
2024-12-10 09:12:33,E12,,pi,input_userauth_request: invalid user pi [preauth]
2024-12-10 09:12:33,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:33,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:35,E10,103.99.0.122,pi,Failed password for invalid user pi from 103.99.0.122 port 49289 ssh2
2024-12-10 09:12:35,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:35,E13,103.99.0.122,,Invalid user PlcmSpIp from 103.99.0.122
2024-12-10 09:12:35,E12,,PlcmSpIp,input_userauth_request: invalid user PlcmSpIp [preauth]
2024-12-10 09:12:35,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:35,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:37,E10,103.99.0.122,PlcmSpIp,Failed password for invalid user PlcmSpIp from 103.99.0.122 port 51966 ssh2
2024-12-10 09:12:37,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:38,E13,103.99.0.122,,Invalid user Management from 103.99.0.122
2024-12-10 09:12:38,E12,,Management,input_userauth_request: invalid user Management [preauth]
2024-12-10 09:12:38,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:38,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:40,E10,103.99.0.122,Management,Failed password for invalid user Management from 103.99.0.122 port 55028 ssh2
2024-12-10 09:12:40,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:40,E20,103.99.0.122,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122  user=root
2024-12-10 09:12:42,E9,103.99.0.122,root,Failed password for root from 103.99.0.122 port 57956 ssh2
2024-12-10 09:12:42,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:43,E13,103.99.0.122,,Invalid user ftpuser from 103.99.0.122
2024-12-10 09:12:43,E12,,ftpuser,input_userauth_request: invalid user ftpuser [preauth]
2024-12-10 09:12:43,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:43,E20,103.99.0.122,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
2024-12-10 09:12:44,E10,103.99.0.122,ftpuser,Failed password for invalid user ftpuser from 103.99.0.122 port 60836 ssh2
2024-12-10 09:12:44,E7,103.99.0.122,,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
2024-12-10 09:12:46,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:12:46,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:12:48,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 33314 ssh2
2024-12-10 09:12:48,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:12:51,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:12:51,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:12:53,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 34508 ssh2
2024-12-10 09:12:54,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:12:57,E13,185.190.58.151,,Invalid user api from 185.190.58.151
2024-12-10 09:12:57,E12,,api,input_userauth_request: invalid user api [preauth]
2024-12-10 09:12:57,E21,,,pam_unix(sshd:auth): check pass; user unknown
2024-12-10 09:12:57,E20,185.190.58.151,,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151
2024-12-10 09:12:57,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:12:57,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:12:59,E10,185.190.58.151,api,Failed password for invalid user api from 185.190.58.151 port 36894 ssh2
2024-12-10 09:12:59,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 35685 ssh2
2024-12-10 09:12:59,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:03,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:03,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:03,E2,,,Connection closed by 185.190.58.151 [preauth]
2024-12-10 09:13:05,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 36902 ssh2
2024-12-10 09:13:05,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:08,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:08,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:10,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 38180 ssh2
2024-12-10 09:13:10,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:13,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:13,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:15,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 39319 ssh2
2024-12-10 09:13:15,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:19,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:19,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:21,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 40414 ssh2
2024-12-10 09:13:21,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:22,E3,185.190.58.151,,Did not receive identification string from 185.190.58.151
2024-12-10 09:13:25,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:25,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:26,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 41834 ssh2
2024-12-10 09:13:27,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:30,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:30,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:32,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 43092 ssh2
2024-12-10 09:13:33,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:36,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:36,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:38,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 44328 ssh2
2024-12-10 09:13:39,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:42,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:42,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:44,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 45696 ssh2
2024-12-10 09:13:45,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:48,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:48,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:50,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 47004 ssh2
2024-12-10 09:13:50,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:53,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:53,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:13:56,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 48339 ssh2
2024-12-10 09:13:56,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:13:59,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:13:59,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:01,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 49674 ssh2
2024-12-10 09:14:01,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:04,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:04,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:06,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 50880 ssh2
2024-12-10 09:14:07,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:09,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:09,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:11,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 52176 ssh2
2024-12-10 09:14:12,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:14,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:14,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:16,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 53403 ssh2
2024-12-10 09:14:16,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:19,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:19,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:21,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 54560 ssh2
2024-12-10 09:14:22,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:25,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:25,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:26,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 55849 ssh2
2024-12-10 09:14:27,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:30,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:30,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:32,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 57037 ssh2
2024-12-10 09:14:32,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:35,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:35,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:38,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 58386 ssh2
2024-12-10 09:14:38,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:41,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:41,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:43,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 59705 ssh2
2024-12-10 09:14:43,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:46,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:46,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:49,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 60924 ssh2
2024-12-10 09:14:49,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:52,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:52,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:54,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 34001 ssh2
2024-12-10 09:14:54,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:14:57,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:14:57,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:14:59,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 35172 ssh2
2024-12-10 09:14:59,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:02,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:02,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:04,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 36419 ssh2
2024-12-10 09:15:04,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:07,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:07,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:09,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 37678 ssh2
2024-12-10 09:15:09,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:12,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:12,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:14,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 38937 ssh2
2024-12-10 09:15:15,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:18,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:18,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:20,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 40297 ssh2
2024-12-10 09:15:20,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:23,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:23,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:25,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 41667 ssh2
2024-12-10 09:15:26,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:29,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:29,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:31,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 42938 ssh2
2024-12-10 09:15:31,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:34,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:34,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:36,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 44414 ssh2
2024-12-10 09:15:37,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:39,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:39,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:41,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 45661 ssh2
2024-12-10 09:15:41,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:44,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:44,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:47,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 46878 ssh2
2024-12-10 09:15:47,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:50,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:50,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:52,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 48241 ssh2
2024-12-10 09:15:52,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
2024-12-10 09:15:55,E27,187.141.143.180,,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
2024-12-10 09:15:55,E20,187.141.143.180,root,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
2024-12-10 09:15:57,E9,187.141.143.180,root,Failed password for root from 187.141.143.180 port 49494 ssh2
2024-12-10 09:15:57,E24,187.141.143.180,,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
